gene_id	gene_name	L1_P25558_101_S30	L1_P25558_102_S31	L1_P25558_103_S32	L1_P25558_104_S33	L1_P25558_106_S35	L2_P24120_101	L2_P24120_102	L2_P24120_104	L2_P24120_105	L2_P24120_106	L3_P24120_103_S130	L3_P24120_103_S51
gene-SLC36A1	SLC36A1	16.591017	3.001436	9.639254	3.451785	32.6976	3.044548	11.083923	24.510753	3.007123	0	29.277821	29.61801
gene-SLC36A2	SLC36A2	0.063742	0	0.013678	0.367645	0.064603	0.087103	0.017429	0.009168	0.219576	0	0.04106	0
gene-SLC36A3	SLC36A3	0.06919	0	0.139176	0.150281	0.061464	0	0.017159	0	0	0	0	0.044097
gene-SLC36A4	SLC36A4	2.819093	5.335833	32.169884	3.714277	6.805364	3.361551	16.405283	5.313789	1.762795	0	13.018914	13.00121
gene-SLC37A1	SLC37A1	14.580745	2.295175	4.881161	3.619953	35.287877	2.2579	7.578651	24.170482	4.261637	0	25.482336	25.218531
gene-SLC37A2	SLC37A2	1.448079	0.77756	0.453858	1.16408	4.645798	0.721457	0.545538	6.579632	0.462517	0	5.05099	5.365127
gene-SLC37A3	SLC37A3	9.204222	2.880917	15.015496	1.636825	9.445703	3.284389	16.404307	17.736702	1.654122	0	21.138703	20.935284
gene-SLC37A4	SLC37A4	55.32414	12.811441	229.419142	27.087059	65.593444	12.87414	289.099109	58.615648	45.092946	0	39.742494	40.189531
gene-SLC38A1	SLC38A1	1.157835	1.30143	12.866634	0.997953	3.834959	0.895709	11.785239	2.84353	0.56106	0	6.747714	6.39165
gene-SLC38A10	SLC38A10	6.49892	8.126862	19.952942	3.216551	42.294413	5.430969	21.918231	28.082707	3.332013	0	29.173814	28.078843
gene-SLC38A11	SLC38A11	0.230161	0.088861	0.243624	1.061314	0.166378	0.156467	0.153352	0.306127	0.527858	0	0.404396	0.299809
gene-SLC38A2	SLC38A2	22.55414	617.518478	126.309532	292.678208	53.967792	146.711985	46.416104	35.544115	114.499272	0	175.290467	175.996879
gene-SLC38A3	SLC38A3	0.068651	0	56.084126	0	0.865789	0	169.768629	0.008546	0.013503	0	0.26157	0.22159
gene-SLC38A4	SLC38A4	0.076637	3.207612	1.78382	3.76404	1.599956	1.546015	0.225367	0.612056	1.621168	0	1.780232	2.078657
gene-SLC38A5	SLC38A5	15.642733	0.044284	0.060707	0.250298	10.834739	0.02897	0.096096	30.866729	0.532019	0	13.506057	14.304904
gene-SLC38A6	SLC38A6	3.193802	5.510403	19.639792	2.570675	4.848694	4.630769	12.175775	3.885139	1.463236	0	8.633096	6.793505
gene-SLC38A7	SLC38A7	0.297158	7.482248	17.981491	3.202277	4.086032	5.363584	17.808218	6.026984	2.885985	0	6.092333	6.620229
gene-SLC38A8	SLC38A8	0.618256	0.420742	0.681143	0.181232	0.779799	0.325823	0.713134	0.067363	0.153631	0	0.558745	0.474972
gene-SLC38A9	SLC38A9	4.54438	9.352166	9.182609	6.974686	7.18723	7.683828	14.560339	14.062243	7.077632	0	10.253247	10.131541
gene-SLC39A1	SLC39A1	55.42711	41.224859	108.875315	32.550765	44.131887	47.173529	140.430992	105.755094	36.394451	0	90.553486	89.401664
gene-SLC39A10	SLC39A10	0.260397	9.905781	37.978802	6.955598	12.665236	7.257332	12.76502	6.866171	2.663102	0	34.060433	32.739954
gene-SLC39A11	SLC39A11	2.62529	1.614188	6.07657	0.971517	23.25587	0.651408	7.662718	19.637086	0.708439	0	16.964764	15.438132
gene-SLC39A12	SLC39A12	0.04046	0.052217	0	0.046805	0.131889	0.032246	0.023335	0.16266	0	0	0.061317	0.217392
gene-SLC39A13	SLC39A13	3.749844	3.527216	22.391903	2.69456	4.104373	5.772838	41.241854	6.297077	4.180839	0	4.218324	4.255349
gene-SLC39A14	SLC39A14	28.559133	49.886601	92.362974	63.43291	49.310344	38.362249	70.178725	74.967848	57.344454	0	124.522654	125.497299
gene-SLC39A2	SLC39A2	0.207423	4.506889	4.783814	0.099234	0.415142	5.016238	7.899078	1.834905	0.346193	0	1.494549	1.315507
gene-SLC39A3	SLC39A3	17.831509	20.880213	66.102065	15.045672	19.714257	13.938727	66.33682	50.981522	14.077218	0	47.888011	47.530099
gene-SLC39A4	SLC39A4	7.087329	0	6.710143	0	54.9698	0.010489	6.651669	50.265698	0	0	30.342078	31.030723
gene-SLC39A5	SLC39A5	19.125534	34.770643	30.41171	4.869357	32.769401	42.734159	52.806637	34.788808	19.009878	0	18.099114	17.776829
gene-SLC39A6	SLC39A6	2.612613	29.083244	106.716978	14.555384	4.921606	12.693859	42.922005	10.25178	7.52317	0	28.214092	27.324105
gene-SLC39A7	SLC39A7	99.519464	9.675673	41.118503	6.46722	60.664164	14.737374	56.058843	85.278643	7.088579	0	57.727982	59.579598
gene-SLC39A8	SLC39A8	34.634398	2.056742	31.248265	4.022632	35.16933	2.896945	17.889951	29.146768	2.372988	0	45.432801	47.820892
gene-SLC39A9	SLC39A9	8.965944	19.298678	89.018334	7.311337	32.425149	9.674769	56.313774	35.70303	5.225486	0	73.552107	76.013134
gene-SLC3A1	SLC3A1	160.645225	37.224985	182.369952	11.011113	160.255931	24.584243	89.00588	215.0617	7.932418	0	336.879655	331.323937
gene-SLC3A2	SLC3A2	319.285706	55.107387	289.380589	43.014731	306.926718	90.05167	599.658017	434.701155	81.570405	0	172.12083	176.418502
gene-SLC40A1	SLC40A1	6.395839	8.75864	11.320664	13.575297	7.890669	7.652331	11.844615	4.631118	12.507588	0	4.538942	4.663011
gene-SLC41A1	SLC41A1	2.430356	221.472382	16.562622	95.780933	6.41329	140.914899	29.578166	3.656694	130.075172	0	3.356086	3.521004
gene-SLC41A2	SLC41A2	7.515998	4.368629	44.110129	7.939375	52.611137	2.079728	16.832979	13.563019	4.878117	0	53.308695	52.881505
gene-SLC41A3	SLC41A3	1.766405	0.460538	1.577208	2.016862	2.071478	1.213957	3.084784	0.99138	2.193734	0	0.665617	0.683529
gene-SLC43A1	SLC43A1	5.196927	158.410333	60.770933	114.234192	6.086219	180.861475	117.722935	5.068557	192.383575	1289.076096	3.964201	4.190434
gene-SLC43A2	SLC43A2	146.470617	2.899159	406.048376	4.718442	417.228057	3.45183	385.197858	472.810684	2.682154	0	483.116089	489.520915
gene-SLC43A3	SLC43A3	8.764452	2.378655	2.88616	5.147702	15.259701	2.492769	5.067828	9.785403	5.797835	0	8.725215	8.619221
gene-SLC44A1	SLC44A1	73.578512	7.311946	73.016578	15.956197	95.374604	8.298482	41.850716	84.608294	11.336627	0	133.697863	131.297466
gene-SLC44A2	SLC44A2	6.830014	18.433605	21.234793	16.468954	8.606767	28.258028	65.182519	5.630201	49.122133	0	2.633637	2.525057
gene-SLC44A3	SLC44A3	1.386332	1.203942	3.892324	2.378484	5.277654	0.775002	5.344301	2.348074	4.721486	0	1.901887	1.897792
gene-SLC44A4	SLC44A4	12.76992	0.041649	35.110139	0.010455	27.216132	0.151556	49.313379	35.218721	0.032453	0	19.255091	18.605195
gene-SLC44A5	SLC44A5	0.042488	0.089076	0.446035	0	0.070845	0.032964	0.254432	0.045278	0.004556	0	0.115111	0.202736
gene-SLC45A1	SLC45A1	1.797908	0	0.201984	0	1.591846	0	0.165671	0.171654	0.010837	0	0.151137	0.123189
gene-SLC45A2	SLC45A2	0.003441	0.304415	0.139108	0	0.010804	0.427835	0.166713	0.004694	0	0	0	0.015443
gene-SLC45A3	SLC45A3	3.746177	0.986956	31.122712	3.378146	12.762264	0.912192	62.075182	4.983072	1.735224	0	2.914505	2.793167
gene-SLC45A4	SLC45A4	3.864745	10.930274	21.250923	1.67238	31.607127	4.354377	22.239881	34.974269	1.721111	0	32.46774	30.858343
gene-SLC46A1	SLC46A1	30.963312	1.408226	23.831055	1.921443	29.541414	1.589635	26.882629	11.240517	1.384662	0	11.491978	10.716458
gene-SLC46A2	SLC46A2	0.03356	0.046279	0.287609	0.371851	0.052429	0.056263	0.385356	0.068749	0.478918	0	0.025339	0.018771
gene-SLC46A3	SLC46A3	17.895706	11.207816	29.103889	7.065611	18.994993	8.246559	19.172655	10.885056	5.753002	0	14.140414	13.719188
gene-SLC47A2	SLC47A2	0.176864	0.082994	6.826776	0.416272	0.155803	0.033733	7.388734	0.125767	0.463413	0	0.095889	0.097605
gene-SLC48A1	SLC48A1	15.571357	16.942915	23.277056	16.191918	11.952193	33.749968	68.475258	9.649663	39.967687	0	4.861959	4.429759
gene-SLC4A1	SLC4A1	0.010063	0.004473	51.550496	0.160738	0.109753	0	85.732584	0.019185	0.016481	0	0	0
gene-SLC4A10	SLC4A10	0.164979	0.033946	0.018821	0.012908	0.309099	0.017629	0.002658	0.126069	0.01321	0	1.245806	1.313228
gene-SLC4A11	SLC4A11	0.496315	0.203377	20.21472	0.077948	0.779346	0.309079	39.244725	0.239948	0.067128	0	0.448862	0.67754
gene-SLC4A1AP	SLC4A1AP	8.72369	29.178393	30.673652	19.201303	8.598282	24.021415	18.461612	11.751611	14.178346	0	14.48106	14.53591
gene-SLC4A2	SLC4A2	3.356381	12.335557	39.529015	4.873998	8.888224	8.820508	56.442023	14.309242	5.550968	0	11.890634	12.293191
gene-SLC4A3	SLC4A3	0	0.061291	0.326674	0.092095	0.744932	0.095087	0.5027	0.065751	0.088423	0	0.068013	0.070527
gene-SLC4A4	SLC4A4	3.256096	8.17104	223.963567	11.284773	64.882915	3.12843	32.289495	9.337786	4.328439	0	54.02258	55.397902
gene-SLC4A5	SLC4A5	0.106266	0.500151	2.372093	0.326208	0.270414	0.856161	3.511459	0.351206	0.162598	0	0.426761	0.521892
gene-SLC4A7	SLC4A7	11.475659	26.485363	65.736392	29.569339	89.710212	7.195659	19.26382	26.601105	9.173327	0	160.418212	158.847738
gene-SLC4A8	SLC4A8	0.012371	0.681222	0.050075	4.303278	1.026959	0.374551	0.028537	0.140676	2.394101	0	0.832001	0.957512
gene-SLC4A9	SLC4A9	0.138952	0.005815	39.550271	0.014588	0.38906	0.040057	99.382843	0.189372	0.011257	0	0.255121	0.265643
gene-SLC50A1	SLC50A1	47.133144	3.256201	38.528407	2.885864	20.193617	5.531269	56.844333	92.165683	2.505618	0	65.393941	68.569048
gene-SLC51A	SLC51A	121.067687	0.392773	0.869062	0.168742	129.29755	0.251988	0.765282	88.317524	0.091064	0	77.466066	80.594652
gene-SLC51B	SLC51B	487.396601	0.055426	65.102835	0.52667	159.078998	0.075632	60.526277	257.417339	0.349974	0	211.689718	214.135871
gene-SLC52A2	SLC52A2	2.488523	2.473869	5.604807	1.755855	5.034929	1.874257	9.750468	9.064006	2.085793	0	6.177046	6.11766
gene-SLC52A3	SLC52A3	2.909158	0.03552	0.064924	0	8.467509	0	0.037443	13.770981	0	0	6.313062	6.490501
gene-SLC5A1	SLC5A1	148.826366	0.008349	42.745087	0.010479	507.033674	0.043404	35.301561	551.479274	0	0	703.474913	713.589384
gene-SLC5A10	SLC5A10	0.957014	0	56.119126	0.164202	1.481495	0.056799	66.25267	1.341756	0.036489	0	1.585606	1.345338
gene-SLC5A11	SLC5A11	47.280738	0.004761	35.158895	0.07164	74.132165	0.004089	46.174293	85.002348	0.018383	0	58.286234	57.07522
gene-SLC5A12	SLC5A12	0.113649	0.01325	166.274612	0.091434	0.094198	0.011432	79.692245	0.024468	0.089958	0	0.090801	0.141204
gene-SLC5A2	SLC5A2	0.177759	0.252103	77.927132	0.117227	1.203101	0.121647	86.752282	1.098273	0.200583	0	0.485661	0.691159
gene-SLC5A3	SLC5A3	0.068218	2.614954	83.650952	1.67809	5.351802	1.60345	41.841241	1.733146	0.49405	0	11.407961	11.387362
gene-SLC5A4	SLC5A4	256.450563	0	0.418156	0	207.000703	0	0.409555	381.95822	0.007168	0	427.098405	430.969998
gene-SLC5A5	SLC5A5	0.003484	0	0.042248	0	0	0	0.102494	0.019013	0	0	0	0
gene-SLC5A6	SLC5A6	4.562817	32.394695	311.552412	10.545094	9.722083	33.483369	414.094419	57.252378	14.234712	904.600048	41.052817	40.508012
gene-SLC5A7	SLC5A7	0.003229	0	0	0	0.609195	0	0	0.365521	0	0	0.567964	0.558412
gene-SLC5A8	SLC5A8	19.649948	0	53.962377	0.05548	70.932465	0	15.629933	28.667642	0.025861	0	84.351752	84.322064
gene-SLC5A9	SLC5A9	29.712555	0.004354	3.969679	0.01092	53.583579	0	4.096557	40.07418	0	0	35.21416	35.546671
gene-SLC6A1	SLC6A1	0.068825	2.001597	0.090162	4.014194	0.231014	3.244721	0.132736	0.096481	4.252431	0	0.024687	0.063965
gene-SLC6A11	SLC6A11	0.069178	0	32.761375	0	0.661039	0	27.598077	0.226869	0	0	0.278076	0.298736
gene-SLC6A12	SLC6A12	0.002874	0.002136	31.409672	0.013386	0	0.016503	43.924001	0.003925	0.00973	0	0.034978	0.025901
gene-SLC6A13	SLC6A13	0	0	4.260543	0	0	0	6.141487	0	0	0	0.025948	0.019223
gene-SLC6A14	SLC6A14	3.938773	0	0.349024	0.062258	9.771735	0	0.192778	9.488013	0	0	15.683934	16.992308
gene-SLC6A15	SLC6A15	0.394763	0.145159	0.389968	0.021126	1.017687	0.135297	0.354038	0.551246	0.021726	0	0.708237	0.609891
gene-SLC6A17	SLC6A17	0	0.247722	6.082617	0.093278	0.070268	0.436333	17.527611	0.188708	0.273405	0	0.271401	0.27641
gene-SLC6A18	SLC6A18	3.844365	0	106.711258	0	2.509975	0	164.279066	13.251255	0	0	10.261434	10.324035
gene-SLC6A19	SLC6A19	851.846389	0	137.85135	0.006231	910.967432	0	107.69612	857.304244	0	0	988.289023	995.51411
gene-SLC6A2	SLC6A2	0	0.090565	0.041384	0.95274	0.031962	0.197615	0	0.063342	0.910975	0	0	0
gene-SLC6A20	SLC6A20	10.077471	0.015094	37.661813	0.179943	21.95514	0.026104	27.469383	36.693127	0.05869	0	27.645651	27.51943
gene-SLC6A3	SLC6A3	0.055995	0.026492	2.582543	0.421239	0.175185	0.114904	5.037745	0.06553	0.275577	0	0.07254	0.071646
gene-SLC6A4	SLC6A4	8.809396	0.345004	19.56859	1.528987	15.399	0.408352	16.411845	6.967655	1.308488	0	6.987571	7.337712
gene-SLC6A5	SLC6A5	0	0.002698	0.090646	0	0	0.006917	0.027112	0	0	0	0.029637	0.016451
gene-SLC6A6	SLC6A6	51.498447	55.153555	120.982169	21.859268	158.445505	36.037541	82.093308	72.104939	16.656293	0	105.800076	107.889376
gene-SLC6A7	SLC6A7	0.227464	0.048034	0.087801	0.045192	0.30762	0.077589	0.145047	0.450432	0.063958	0	0.148166	0.207232
gene-SLC6A8	SLC6A8	50.503165	227.831285	392.912394	25.836001	62.495179	203.261117	401.436093	50.237872	41.064031	0	39.933049	41.363566
gene-SLC6A9	SLC6A9	0.803068	0.707112	1.822834	1.623483	2.767226	1.375492	2.948391	6.761668	2.634155	0	4.460338	3.891197
gene-SLC7A1	SLC7A1	0.604243	42.336783	13.222774	2.613403	7.293459	9.183658	15.652561	11.212534	2.639452	0	19.703253	19.487247
gene-SLC7A10	SLC7A10	0	0	0	0	0	0	0.041165	0.008098	0	0	0	0
gene-SLC7A11	SLC7A11	0.298448	0.035305	0.12548	1.489697	1.849369	0.015313	0.029196	0.34739	0.193501	0	1.407686	1.397765
gene-SLC7A14	SLC7A14	0.086826	0.004197	0.023013	0	1.646981	0	0.003256	0.287831	0	0	1.762089	1.72516
gene-SLC7A2	SLC7A2	0.22984	172.000274	2.733506	479.162167	1.913945	67.528202	0.957627	0.28089	219.434303	0	0.807531	0.744007
gene-SLC7A3	SLC7A3	0.06674	0.049016	0	0.042553	0.043555	0.029566	0.035662	0.09126	0.067086	0	0	0.089452
gene-SLC7A5	SLC7A5	0.377959	1.157783	43.976754	1.849237	6.032232	1.149047	57.072337	12.665985	1.987478	0	12.423058	11.901566
gene-SLC7A6	SLC7A6	0.128811	3.044966	9.763455	2.626295	2.445346	2.379896	11.259202	1.408754	3.966542	0	1.582567	2.20855
gene-SLC7A6OS	SLC7A6OS	13.327306	58.32275	46.26536	27.84855	13.283056	55.348783	51.340131	27.177375	31.036999	0	27.617427	27.056083
gene-SLC7A7	SLC7A7	305.773436	6.213474	352.932721	4.559354	226.433221	6.038165	239.568115	487.978099	4.394261	0	513.494368	519.226957
gene-SLC7A8	SLC7A8	26.80835	134.950963	163.295328	53.185914	193.833185	74.790778	199.265474	156.932833	110.581192	0	186.343395	192.451972
gene-SLC7A9	SLC7A9	121.919921	0	64.962245	0.059497	134.544871	0	48.863635	153.79863	0.023269	0	172.589517	175.441368
gene-SLC8A1	SLC8A1	0.530008	3.030571	41.836549	4.254046	7.733073	1.607384	16.041788	1.579947	1.222034	0	5.62783	5.666962
gene-SLC8A3	SLC8A3	0.278693	84.533083	0.982458	24.231133	0.564518	53.65805	0.701917	0.152269	37.750428	184.622827	0.369256	0.521841
gene-SLC8B1	SLC8B1	1.600533	6.047043	21.269404	5.171676	4.639072	4.993976	24.794526	6.181136	5.391835	0	4.742334	4.970567
gene-SLC9A1	SLC9A1	19.916371	20.152079	12.959458	9.40122	48.859225	31.75422	53.933206	50.439976	54.666449	0	16.798153	16.341425
gene-SLC9A2	SLC9A2	0.048623	49.532271	14.391352	5.498088	0.339933	21.468385	17.448627	0.413503	4.241722	0	0.43011	0.444336
gene-SLC9A3	SLC9A3	1.633542	0.125903	168.353606	0.158012	107.068722	0.04767	137.654216	106.955194	0.237324	358.444969	161.630237	161.182623
gene-SLC9A3R1	SLC9A3R1	1859.567759	2.837895	232.629838	1.610533	1101.909363	3.432707	367.954978	1421.992836	2.099212	0	975.338418	967.800185
gene-SLC9A3R2	SLC9A3R2	17.360157	13.180722	24.532985	9.615918	17.809478	24.905517	41.509019	18.21851	13.303911	0	10.02752	10.437473
gene-SLC9A4	SLC9A4	0.007993	0	2.10191	0	0.162633	0	2.272777	0.054999	0.003428	0	0.117195	0.115664
gene-SLC9A5	SLC9A5	0.252926	3.670507	1.872156	1.023725	0.259286	3.76386	2.313313	0.596623	1.316451	0	0.413555	0.501512
gene-SLC9A6	SLC9A6	13.650914	30.132138	51.204835	17.092501	24.316727	13.692396	29.135521	20.541982	10.552534	0	41.413631	41.571057
gene-SLC9A7	SLC9A7	1.031395	21.703407	27.41494	18.994477	2.837935	9.023804	16.172994	2.08698	10.739444	0	5.278152	5.167641
gene-SLC9A8	SLC9A8	6.736299	11.822695	13.692617	5.241218	12.001948	10.487549	16.750064	13.960054	9.482063	0	14.235981	14.276583
gene-SLC9B2	SLC9B2	0.006155	0.034414	11.74056	0.026353	0	0.022377	9.699281	0	0.013315	0	0.094243	0.087261
gene-SLC9C1	SLC9C1	0.217842	0.032577	1.207989	0.227607	0.391582	0.039962	0.59642	0.088434	0.296451	0	0.178761	0.193784
gene-SLC9C2	SLC9C2	0.118522	0.131623	1.00694	0.617473	0.396141	0.004188	0.174266	0.376687	0.014123	0	0.601814	0.851493
gene-SLCO1A2	SLCO1A2	0	0.00789	11.952543	0.019803	0	0.054626	1.844702	0.0633	0	0	0.194517	0.160078
gene-SLCO1C1	SLCO1C1	0	0	0	0.138573	0.122247	0.03702	0.017487	0.018867	0.035668	0	0.067301	0.087123
gene-SLCO2A1	SLCO2A1	9.552049	0.677026	13.630848	1.433856	19.907732	4.836272	55.717067	15.512441	5.319056	0	4.590371	4.251196
gene-SLCO2B1	SLCO2B1	48.854	3.117054	3.773124	13.949525	102.072976	3.752225	2.885026	22.851321	14.852389	220.538924	21.422262	21.34455
gene-SLCO3A1	SLCO3A1	1.264116	48.32849	22.333408	6.96829	6.060567	41.212933	66.587007	7.050112	16.835249	0	3.252095	3.1634
gene-SLCO4A1	SLCO4A1	0.075865	0.006721	5.002363	0.008433	0.429977	0.005801	9.673206	0.471728	0.00652	0	0.350033	0.266033
gene-SLCO4C1	SLCO4C1	4.867805	0.019438	34.925428	0.695579	8.07328	0	19.18853	4.143071	0.085493	0	14.077299	14.059573
gene-SLCO5A1	SLCO5A1	0.191239	13.360392	1.378328	29.019107	1.67352	5.671057	0.596103	0.303673	12.460967	0	1.704414	1.598062
gene-SLCO6A1	SLCO6A1	0	0.009366	0.119839	0.105833	0.039784	0	0.103034	0	0.045732	0	0.02564	0.009497
gene-SLF1	SLF1	0.383378	2.994761	5.683003	7.059609	1.992438	1.435366	1.759318	1.242398	2.533801	0	3.477503	3.463113
gene-SLF2	SLF2	1.336691	17.216503	21.178714	11.969443	4.328786	5.33947	6.935214	3.016101	4.171302	0	12.304197	12.251398
gene-SLFN11	SLFN11	0	1.48514	2.351755	0.497347	1.173265	0.630967	1.193156	0.417963	0.527968	0	0.481131	0.68347
gene-SLFN5	SLFN5	0.022796	0.551652	2.21162	2.012239	2.708297	0.208399	0.354373	0.069032	0.55366	0	0.954257	1.178549
gene-SLFNL1	SLFNL1	0	0.259768	0.475523	0.033785	0	0.23354	0.126757	0.016648	0.008738	0	0.098251	0.100074
gene-SLIRP	SLIRP	222.87238	174.271095	297.364234	360.782786	72.77261	208.350516	262.871994	339.360855	254.566037	0	313.750412	318.373069
gene-SLIT1	SLIT1	0.067949	0.229707	1.64266	0.132878	0.303379	0.260916	2.256617	0.113988	0.152679	0	0.145585	0.164185
gene-SLIT2	SLIT2	0.453859	0.633693	10.780802	0.514989	1.831853	0.564051	9.571493	0.985395	0.396717	0	1.248346	1.323163
gene-SLIT3	SLIT3	1.06356	0.453822	1.01089	2.225429	3.860695	0.813393	2.402572	1.638809	2.742557	0	0.783258	0.786352
gene-SLITRK1	SLITRK1	0.020383	0.006483	0	0	0.120461	0	0	0.057455	0	0	0.089001	0.102108
gene-SLITRK2	SLITRK2	0.019611	0.108802	0.626473	0.068233	0.224717	0.149766	0.655023	0.156987	0.031564	0	0.074601	0.088375
gene-SLITRK3	SLITRK3	0.05359	0.002777	0.010152	0	0.16377	0	0.008588	0.269614	0	0	0.314427	0.451573
gene-SLITRK4	SLITRK4	0.069062	0.094251	26.338624	0.406109	0.283324	0.035514	11.484414	0.195493	0.079839	0	0.394317	0.42414
gene-SLITRK5	SLITRK5	0.447396	0.038593	0.052909	0.145196	0.350778	0.049729	0.026239	0.195236	0.139739	0	0.119112	0.161669
gene-SLITRK6	SLITRK6	0.227766	0.044022	0.072421	0	0.458467	0.030221	0.037587	0.323635	0	0	0.845553	0.737735
gene-SLK	SLK	4.8609	115.06354	97.69033	37.968798	24.187083	32.880724	29.842039	13.221029	10.225297	0	50.794826	52.503874
gene-SLMAP	SLMAP	39.684103	81.366512	119.838564	73.275972	70.670283	38.77496	79.509032	43.929616	43.015089	0	89.092098	87.09345
gene-SLN	SLN	2.284904	832.86813	2.497042	1930.819213	0.512707	1697.73475	4.060429	0.044647	2968.703714	1623.516446	0.184863	0.206127
gene-SLTM	SLTM	15.118209	78.226858	72.49168	29.358698	27.011221	54.256444	48.434566	30.564872	21.201662	0	51.634219	51.457594
gene-SLU7	SLU7	12.635397	52.852689	68.645747	27.736511	44.495444	29.247813	39.891004	26.004272	20.141987	0	54.779994	51.643851
gene-SLX1A	SLX1A	33.796265	8.190266	16.680337	8.098658	23.715082	9.844915	22.305094	32.221268	7.480558	0	26.148526	24.557615
gene-SLX4	SLX4	0.498007	3.200053	7.62819	2.046115	1.964978	2.617282	9.258479	3.85824	3.152637	0	4.637547	4.434502
gene-SLX4IP	SLX4IP	1.298133	0.783276	6.146729	0.813165	1.781665	0.53382	3.991409	1.905316	0.460279	0	3.200452	2.667698
gene-SMAD1	SMAD1	6.646584	11.830898	30.052158	8.186147	12.318085	13.720174	32.146861	31.507446	6.584856	0	31.294236	30.937851
gene-SMAD2	SMAD2	3.562028	5.82121	23.062673	5.499955	9.568317	3.243961	9.420979	7.529802	2.362034	189.390457	18.794657	18.930288
gene-SMAD3	SMAD3	4.50799	7.197828	24.305418	9.921952	11.411962	5.661645	23.914362	10.339263	11.079158	0	15.160126	15.434114
gene-SMAD4	SMAD4	2.693705	100.827475	82.941897	30.156982	26.35295	30.262459	59.283695	33.212313	22.060978	0	52.737369	55.022753
gene-SMAD5	SMAD5	2.394749	26.023367	34.733741	14.058287	10.618825	9.4054	14.45843	8.965926	4.92445	0	29.74141	29.129708
gene-SMAD6	SMAD6	1.682968	2.763808	17.237773	1.16527	1.858755	3.202082	16.248227	7.946323	0.872505	0	8.361446	8.486403
gene-SMAD7	SMAD7	23.143964	7.760724	22.595522	2.534219	29.972353	10.966382	28.260549	18.013105	2.596614	0	18.329342	16.961738
gene-SMAD9	SMAD9	0	2.927699	0.974962	0.818402	0.918858	1.9802	0.60001	0.329114	0.665922	0	1.384461	1.334811
gene-SMAGP	SMAGP	15.797707	1.18796	18.793786	0.419871	12.384137	0.726526	33.257403	25.612033	0.461012	0	15.775722	16.42152
gene-SMAP1	SMAP1	46.86316	36.30227	73.756642	17.791695	39.885195	26.097457	56.853197	65.704012	13.574324	0	85.149524	84.658133
gene-SMAP2	SMAP2	9.514183	10.254154	30.095046	10.863164	26.85315	11.53868	40.841074	48.549396	11.40085	0	41.377631	42.948571
gene-SMARCA1	SMARCA1	0.572826	3.965251	21.367924	7.578846	1.965954	1.112425	8.292457	0.464652	4.161182	0	1.185021	1.097995
gene-SMARCA2	SMARCA2	14.817316	54.230483	55.710931	36.633745	18.614143	34.728654	37.600868	15.514827	29.340991	0	23.991234	24.182703
gene-SMARCA5	SMARCA5	16.029091	105.634446	169.933625	44.432762	32.423726	54.253003	84.010406	47.099168	21.283855	0	90.05789	90.30074
gene-SMARCAD1	SMARCAD1	1.675022	12.821731	32.652841	14.75521	9.718495	4.768801	13.589089	10.034537	6.731446	0	29.361124	28.863667
gene-SMARCAL1	SMARCAL1	4.705525	9.01651	13.765858	6.03089	6.106314	8.795628	17.18624	8.346552	6.879104	0	9.473838	9.222011
gene-SMARCB1	SMARCB1	31.994197	64.340183	50.196721	37.945675	32.089273	79.647831	73.827241	64.25802	50.79827	0	45.625176	51.327387
gene-SMARCC1	SMARCC1	1.851042	21.8368	34.517147	12.065401	26.662386	12.709351	37.288814	34.389165	12.30536	0	35.949078	36.880849
